sales_rep_id,sales_rep_name,doctor_id,doctor_name,specialty,region,medicine_name,units_sold,revenue,visit_date,target,achieved_pct,marketing_spend,prescriptions,roi
1009,Justin Hays,2057,Jacob Juarez,Neurology,East,NeuroPlus,263,154381,2026-03-17,152874,100.99,16623,38,9.29
1003,Jordan Adams,2032,Samantha Garcia,Cardiology,East,HeartSafe,210,237300,2025-05-30,177626,133.6,20511,59,11.57
1007,Robert Pace,2019,Heather Taylor,Dermatology,West,SkinGlow,87,93264,2026-04-05,136173,68.49,12842,42,7.26
1011,Jessica Vaughn,2015,Rachel Gibbs,Dermatology,West,SkinGlow,143,80366,2026-02-09,142176,56.53,17101,5,4.7
1002,Megan Terry,2031,Andrew Moore,Neurology,North,NeuroPlus,254,138176,2025-07-27,84575,163.38,38923,12,3.55
1000,Joseph Schroeder,2004,Tina Lara,Neurology,South,NeuroPlus,79,114708,2025-08-13,103280,111.07,10701,20,10.72
1011,William Levy,2009,Valerie White,Cardiology,East,HeartSafe,64,74560,2025-11-30,91023,81.91,8870,98,8.41
1013,Megan Terry,2028,Paula Martinez,Cardiology,West,HeartSafe,194,245604,2026-03-18,149464,164.32,5910,36,41.56
1005,Allison Wood,2024,Tracy Williams,Dermatology,South,SkinGlow,177,192222,2026-01-26,81590,235.6,21918,74,8.77
1015,Michelle Francis,2003,Christopher Davis,Cardiology,South,HeartSafe,493,628082,2025-06-06,194994,322.1,10996,74,57.12
1004,Allison Wood,2000,Erin Young,Dermatology,East,SkinGlow,247,103493,2026-01-27,90744,114.05,19866,13,5.21
1014,Jessica Vaughn,2050,Michael Daniels,Dermatology,North,SkinGlow,119,78659,2025-07-25,144570,54.41,10318,67,7.62
1001,Megan Terry,2015,Rachel Gibbs,Dermatology,South,SkinGlow,47,57340,2026-05-14,60261,95.15,31831,23,1.8
1004,Daniel Thompson,2008,Mrs. Breanna Lewis DVM,Neurology,West,NeuroPlus,335,84420,2025-11-22,150977,55.92,5629,7,15.0
1004,Ruth Holmes,2030,Kathleen Harris,Neurology,West,NeuroPlus,499,222055,2026-03-31,142155,156.21,8913,28,24.91
1000,Michael Williams,2027,Andrew Huffman,Orthopedics,South,PainOff,359,304791,2026-01-29,104049,292.93,7931,92,38.43
1015,Daniel Thompson,2043,Barry Daniel,Dermatology,West,SkinGlow,100,25100,2026-01-20,174974,14.34,7301,47,3.44
1007,Diane Cruz,2022,Adam Bonilla,Neurology,South,NeuroPlus,256,70400,2025-10-01,170355,41.33,16412,80,4.29
1003,Diane Cruz,2016,Isaac Mann,Cardiology,East,HeartSafe,233,198283,2026-01-09,52670,376.46,11794,71,16.81
1002,Krystal Reese,2048,Cynthia Hodges,Cardiology,South,HeartSafe,250,286750,2025-11-22,80515,356.14,21366,38,13.42
1004,William Levy,2055,Gerald Richardson,Orthopedics,North,PainOff,54,63990,2025-11-15,81925,78.11,19250,20,3.32
1001,Joanna Smith,2052,Tiffany Black,Cardiology,East,HeartSafe,67,41071,2025-09-13,50989,80.55,15877,50,2.59
1012,Allison Wood,2015,Rachel Gibbs,Dermatology,West,SkinGlow,418,142120,2025-08-30,194453,73.09,18353,41,7.74
1008,Joseph Schroeder,2029,Jacob Wright,Neurology,North,NeuroPlus,155,95170,2026-05-19,126887,75.0,21364,81,4.45
1013,Justin Hays,2027,Andrew Huffman,Orthopedics,East,PainOff,188,201348,2025-09-14,100974,199.41,17057,77,11.8
1008,William Levy,2019,Heather Taylor,Dermatology,West,SkinGlow,339,249165,2026-05-12,75971,327.97,17833,41,13.97
1007,Justin Hays,2030,Kathleen Harris,Neurology,North,NeuroPlus,35,51660,2026-02-26,162823,31.73,27374,45,1.89
1003,Diane Cruz,2047,Roy Newman,Orthopedics,East,PainOff,310,280860,2026-01-27,170799,164.44,33659,62,8.34
1012,Justin Hays,2000,Erin Young,Dermatology,East,SkinGlow,224,73024,2025-12-10,197410,36.99,20461,38,3.57
1014,Michael Williams,2046,Michael Robertson,Cardiology,West,HeartSafe,316,161792,2025-08-07,99489,162.62,26069,66,6.21
1007,William Levy,2032,Samantha Garcia,Cardiology,North,HeartSafe,466,372334,2025-07-11,117901,315.8,19826,92,18.78
1008,Michael Williams,2034,Anna Thomas,Orthopedics,North,PainOff,144,79488,2025-06-16,68243,116.48,13157,47,6.04
1001,Justin Hays,2009,Valerie White,Cardiology,East,HeartSafe,458,496930,2026-02-06,145340,341.91,24368,5,20.39
1015,Joseph Schroeder,2057,Jacob Juarez,Neurology,North,NeuroPlus,466,679428,2025-06-26,117701,577.25,29967,99,22.67
1009,Daniel Thompson,2050,Michael Daniels,Dermatology,North,SkinGlow,153,134181,2026-02-03,184922,72.56,14323,69,9.37
1006,Michelle Francis,2038,Becky Garza,Cardiology,South,HeartSafe,387,532512,2025-06-18,118815,448.19,36380,90,14.64
1006,Daniel Thompson,2036,Kristina Thompson,Dermatology,East,SkinGlow,82,91594,2025-07-09,176215,51.98,17482,23,5.24
1009,Robert Pace,2018,Elijah Thompson II,Orthopedics,West,PainOff,422,553242,2025-07-15,88171,627.46,12449,73,44.44
1001,Jessica Vaughn,2001,Gina Hernandez,Orthopedics,West,PainOff,332,129480,2025-08-25,170914,75.76,6361,21,20.36
1011,Megan Terry,2006,Elizabeth Smith,Cardiology,East,HeartSafe,220,74360,2025-11-17,55606,133.73,25203,72,2.95
1000,Krystal Reese,2001,Gina Hernandez,Orthopedics,South,PainOff,387,201627,2025-09-26,63883,315.62,21784,13,9.26
1004,Robert Pace,2028,Paula Martinez,Cardiology,North,HeartSafe,76,96444,2026-02-09,63140,152.75,7117,8,13.55
1004,Jessica Vaughn,2047,Roy Newman,Orthopedics,North,PainOff,333,105561,2026-05-09,57966,182.11,30449,94,3.47
1008,Joseph Schroeder,2034,Anna Thomas,Orthopedics,East,PainOff,192,78336,2025-09-27,186793,41.94,20901,92,3.75
1013,Diane Cruz,2026,Andrew Matthews,Neurology,West,NeuroPlus,185,145410,2025-10-03,134979,107.73,21670,24,6.71
1013,Jordan Adams,2003,Christopher Davis,Cardiology,East,HeartSafe,160,125600,2025-12-18,155633,80.7,8844,80,14.2
1008,Jordan Adams,2010,Allison Jones,Neurology,North,NeuroPlus,66,63360,2026-03-14,121614,52.1,6893,13,9.19
1011,Krystal Reese,2002,Allison Quinn,Dermatology,East,SkinGlow,424,178504,2026-02-22,162882,109.59,9155,21,19.5
1000,Diane Cruz,2005,Paul Barrett,Orthopedics,West,PainOff,460,530840,2026-03-22,162402,326.87,39119,64,13.57
1005,Jessica Vaughn,2009,Valerie White,Cardiology,South,HeartSafe,198,155232,2026-02-16,199606,77.77,14053,12,11.05
1011,Ruth Holmes,2022,Adam Bonilla,Neurology,South,NeuroPlus,368,310960,2025-12-14,150806,206.2,9423,74,33.0
1014,Krystal Reese,2001,Gina Hernandez,Orthopedics,East,PainOff,337,308018,2026-03-01,157195,195.95,7194,43,42.82
1009,Megan Terry,2007,Craig Rodriguez,Neurology,East,NeuroPlus,237,212589,2025-11-16,145414,146.2,29094,57,7.31
1011,Michael Williams,2036,Kristina Thompson,Dermatology,South,SkinGlow,333,276723,2025-10-31,192545,143.72,29763,84,9.3
1004,Jordan Adams,2009,Valerie White,Cardiology,West,HeartSafe,150,149250,2025-11-01,124833,119.56,29395,26,5.08
1003,Ruth Holmes,2039,Angela Thomas,Neurology,South,NeuroPlus,256,96512,2025-10-13,83450,115.65,33153,46,2.91
1002,Krystal Reese,2033,Russell Barnes,Dermatology,South,SkinGlow,495,507375,2025-11-12,58570,866.27,24989,58,20.3
1007,Allison Wood,2046,Michael Robertson,Cardiology,North,HeartSafe,452,517088,2025-11-25,64700,799.21,24928,60,20.74
1006,Jordan Adams,2056,Michael Smith,Dermatology,South,SkinGlow,498,417822,2026-01-24,120000,348.19,22070,19,18.93
1014,Krystal Reese,2040,Nicole Hernandez,Cardiology,North,HeartSafe,101,75245,2025-06-11,147150,51.13,11826,87,6.36
1001,Joanna Smith,2056,Michael Smith,Dermatology,North,SkinGlow,77,105259,2026-05-21,164117,64.14,36562,63,2.88
1001,William Levy,2035,Eric Perez,Cardiology,South,HeartSafe,347,108611,2025-12-30,155202,69.98,13746,55,7.9
1009,Robert Pace,2012,Brandon Rodriguez,Orthopedics,East,PainOff,34,8364,2025-09-23,162391,5.15,10564,60,0.79
1009,William Levy,2045,Tyler Martinez,Orthopedics,South,PainOff,317,92881,2025-06-12,75812,122.51,12286,36,7.56
1007,Daniel Thompson,2018,Elijah Thompson II,Orthopedics,West,PainOff,34,32572,2026-01-24,159837,20.38,18415,51,1.77
1006,Allison Wood,2052,Tiffany Black,Cardiology,West,HeartSafe,55,34210,2025-07-01,73840,46.33,39674,80,0.86
1014,Megan Terry,2041,Margaret Johnson,Dermatology,East,SkinGlow,89,133411,2025-11-26,76616,174.13,7133,55,18.7
1001,William Levy,2042,Veronica Ward,Cardiology,South,HeartSafe,195,45240,2026-04-01,189478,23.88,14898,54,3.04
1007,Michael Williams,2004,Tina Lara,Neurology,South,NeuroPlus,331,434934,2025-07-31,113543,383.06,27338,78,15.91
1005,Diane Cruz,2033,Russell Barnes,Dermatology,South,SkinGlow,318,442974,2026-04-12,81783,541.65,26906,23,16.46
1011,Justin Hays,2050,Michael Daniels,Dermatology,West,SkinGlow,246,153996,2026-04-25,153082,100.6,9783,59,15.74
1005,Krystal Reese,2022,Adam Bonilla,Neurology,North,NeuroPlus,210,223020,2026-02-03,51414,433.77,17401,59,12.82
1012,William Levy,2036,Kristina Thompson,Dermatology,South,SkinGlow,169,128778,2025-10-04,194520,66.2,11423,91,11.27
1006,Joseph Schroeder,2005,Paul Barrett,Orthopedics,East,PainOff,52,59644,2025-10-22,125664,47.46,38658,87,1.54
1006,Megan Terry,2020,Dean Johnson,Orthopedics,West,PainOff,86,62952,2026-02-01,54474,115.56,14633,74,4.3
1004,Michael Williams,2034,Anna Thomas,Orthopedics,North,PainOff,296,93240,2025-11-22,169066,55.15,14394,36,6.48
1002,Krystal Reese,2053,Jason Meyers,Neurology,North,NeuroPlus,30,41100,2025-12-11,192834,21.31,25848,35,1.59
1014,Jessica Vaughn,2041,Margaret Johnson,Dermatology,South,SkinGlow,168,45192,2026-04-08,85930,52.59,39996,56,1.13
1002,Joseph Schroeder,2020,Dean Johnson,Orthopedics,West,PainOff,189,268002,2025-05-25,159211,168.33,34718,93,7.72
1005,Diane Cruz,2001,Gina Hernandez,Orthopedics,West,PainOff,246,263712,2026-04-29,193610,136.21,33425,87,7.89
1008,Megan Terry,2034,Anna Thomas,Orthopedics,South,PainOff,456,463296,2026-03-05,114580,404.34,22731,28,20.38
1005,Ruth Holmes,2020,Dean Johnson,Orthopedics,West,PainOff,107,118770,2026-04-07,136012,87.32,39720,92,2.99
1010,Jessica Vaughn,2012,Brandon Rodriguez,Orthopedics,North,PainOff,89,94518,2026-02-06,66535,142.06,30715,59,3.08
1002,Jordan Adams,2048,Cynthia Hodges,Cardiology,East,HeartSafe,207,219420,2026-02-12,152136,144.23,39424,17,5.57
1004,Joanna Smith,2042,Veronica Ward,Cardiology,West,HeartSafe,262,220342,2025-07-10,108185,203.67,24875,50,8.86
1000,Robert Pace,2005,Paul Barrett,Orthopedics,East,PainOff,245,276605,2025-05-31,158974,173.99,31807,86,8.7
1010,Joseph Schroeder,2055,Gerald Richardson,Orthopedics,East,PainOff,448,370048,2025-11-23,168792,219.23,18579,86,19.92
1013,Krystal Reese,2058,Bryan Brady,Cardiology,North,HeartSafe,193,114642,2026-03-14,150242,76.3,6708,62,17.09
1011,Allison Wood,2031,Andrew Moore,Neurology,East,NeuroPlus,64,22912,2026-02-06,116487,19.67,6242,51,3.67
1004,Megan Terry,2030,Kathleen Harris,Neurology,West,NeuroPlus,293,315854,2025-08-16,196843,160.46,35690,16,8.85
1001,Michael Williams,2013,Christopher Palmer,Orthopedics,South,PainOff,256,368128,2026-01-01,53776,684.56,19428,31,18.95
1001,William Levy,2002,Allison Quinn,Dermatology,North,SkinGlow,65,52260,2025-09-22,166916,31.31,15252,81,3.43
1002,Jessica Vaughn,2042,Veronica Ward,Cardiology,West,HeartSafe,140,191660,2026-04-20,137468,139.42,15784,80,12.14
1015,Diane Cruz,2016,Isaac Mann,Cardiology,North,HeartSafe,64,83712,2026-01-30,105725,79.18,17048,20,4.91
1015,Joseph Schroeder,2046,Michael Robertson,Cardiology,West,HeartSafe,177,144609,2025-12-21,108133,133.73,18179,68,7.95
1005,Michael Williams,2037,Suzanne Mclaughlin,Neurology,South,NeuroPlus,293,406977,2025-10-09,109114,372.98,29162,74,13.96
1008,Ruth Holmes,2010,Allison Jones,Neurology,North,NeuroPlus,319,169070,2025-12-22,161267,104.84,25644,65,6.59
1005,Jessica Vaughn,2048,Cynthia Hodges,Cardiology,East,HeartSafe,411,516216,2025-10-09,191109,270.12,22133,69,23.32
1013,Michelle Francis,2059,Melissa Rodriguez,Cardiology,South,HeartSafe,249,163344,2025-07-31,53085,307.7,9425,91,17.33
1009,Jessica Vaughn,2042,Veronica Ward,Cardiology,South,HeartSafe,220,68200,2026-02-07,117388,58.1,10585,49,6.44
1000,Michelle Francis,2026,Andrew Matthews,Neurology,West,NeuroPlus,40,50400,2026-04-03,87215,57.79,15673,19,3.22
1015,Allison Wood,2021,Bryce Lee,Cardiology,North,HeartSafe,454,470344,2026-03-04,117368,400.74,36898,48,12.75
1010,Diane Cruz,2035,Eric Perez,Cardiology,East,HeartSafe,189,260442,2025-08-04,93539,278.43,31868,67,8.17
1008,Diane Cruz,2030,Kathleen Harris,Neurology,North,NeuroPlus,410,564980,2026-01-05,191798,294.57,26423,94,21.38
1007,Justin Hays,2018,Elijah Thompson II,Orthopedics,East,PainOff,267,112140,2025-06-15,145116,77.28,34349,90,3.26
1011,Michelle Francis,2016,Isaac Mann,Cardiology,East,HeartSafe,433,362854,2025-07-08,168133,215.81,37323,41,9.72
1010,Jordan Adams,2014,Allison Zimmerman,Orthopedics,West,PainOff,483,126063,2025-07-23,102305,123.22,8913,75,14.14
1005,Diane Cruz,2016,Isaac Mann,Cardiology,East,HeartSafe,146,55188,2025-12-01,159420,34.62,19610,30,2.81
1014,Krystal Reese,2009,Valerie White,Cardiology,South,HeartSafe,492,462972,2025-10-10,199944,231.55,30886,21,14.99
1015,Ruth Holmes,2030,Kathleen Harris,Neurology,South,NeuroPlus,280,381080,2025-12-09,87431,435.86,37746,72,10.1
1011,Justin Hays,2048,Cynthia Hodges,Cardiology,South,HeartSafe,412,198172,2025-08-20,67027,295.66,30224,16,6.56
1002,Joseph Schroeder,2049,Seth Evans,Dermatology,East,SkinGlow,232,245688,2025-10-02,195035,125.97,33812,40,7.27
1002,Robert Pace,2013,Christopher Palmer,Orthopedics,East,PainOff,264,102168,2025-10-18,91117,112.13,10530,35,9.7
1001,Jessica Vaughn,2046,Michael Robertson,Cardiology,East,HeartSafe,191,174765,2026-01-19,145078,120.46,7213,51,24.23
1009,Krystal Reese,2038,Becky Garza,Cardiology,North,HeartSafe,103,129677,2025-08-30,177462,73.07,27673,36,4.69
1004,William Levy,2054,Valerie Gaines,Orthopedics,North,PainOff,173,190473,2025-07-26,58046,328.14,9967,38,19.11
1002,Jordan Adams,2004,Tina Lara,Neurology,West,NeuroPlus,341,381920,2025-07-08,133138,286.86,28171,63,13.56
1007,Daniel Thompson,2033,Russell Barnes,Dermatology,South,SkinGlow,259,307174,2026-01-31,176247,174.29,28389,79,10.82
1013,Krystal Reese,2024,Tracy Williams,Dermatology,North,SkinGlow,410,300530,2025-12-27,188327,159.58,30348,66,9.9
1004,Michael Williams,2028,Paula Martinez,Cardiology,East,HeartSafe,225,197775,2026-01-12,148931,132.8,38511,41,5.14
1009,Allison Wood,2001,Gina Hernandez,Orthopedics,West,PainOff,246,196800,2026-02-13,142695,137.92,25841,85,7.62
1011,Allison Wood,2024,Tracy Williams,Dermatology,North,SkinGlow,220,255420,2025-08-27,166423,153.48,19350,54,13.2
1005,Michelle Francis,2035,Eric Perez,Cardiology,South,HeartSafe,251,138803,2025-11-24,147134,94.34,38273,8,3.63
1006,Justin Hays,2057,Jacob Juarez,Neurology,South,NeuroPlus,196,185220,2025-07-15,193076,95.93,22431,52,8.26
1004,Joanna Smith,2038,Becky Garza,Cardiology,North,HeartSafe,122,135420,2026-02-05,70427,192.28,11878,56,11.4
1010,Allison Wood,2027,Andrew Huffman,Orthopedics,East,PainOff,487,177755,2026-03-27,115047,154.51,6936,52,25.63
1000,William Levy,2026,Andrew Matthews,Neurology,North,NeuroPlus,358,330076,2025-09-01,60951,541.54,32585,91,10.13
1009,Michelle Francis,2047,Roy Newman,Orthopedics,North,PainOff,77,55902,2026-05-16,176363,31.7,36622,99,1.53
1011,Allison Wood,2009,Valerie White,Cardiology,South,HeartSafe,84,22092,2025-08-24,88325,25.01,10599,33,2.08
1007,Allison Wood,2030,Kathleen Harris,Neurology,South,NeuroPlus,270,272430,2025-06-16,173709,156.83,15203,25,17.92
1007,Michael Williams,2010,Allison Jones,Neurology,East,NeuroPlus,211,311436,2026-02-06,194952,159.75,38582,94,8.07
1000,Ruth Holmes,2008,Mrs. Breanna Lewis DVM,Neurology,South,NeuroPlus,266,102144,2026-05-17,114588,89.14,39859,85,2.56
1015,Joanna Smith,2026,Andrew Matthews,Neurology,West,NeuroPlus,303,156954,2026-02-08,128491,122.15,35820,18,4.38
1000,Michelle Francis,2012,Brandon Rodriguez,Orthopedics,West,PainOff,209,235543,2026-04-09,82327,286.11,16472,96,14.3
1004,Joanna Smith,2016,Isaac Mann,Cardiology,South,HeartSafe,477,155502,2026-01-02,88772,175.17,24813,96,6.27
1009,William Levy,2003,Christopher Davis,Cardiology,East,HeartSafe,78,55458,2025-06-24,165877,33.43,14993,33,3.7
1014,Ruth Holmes,2018,Elijah Thompson II,Orthopedics,North,PainOff,419,497353,2025-06-08,134326,370.26,35434,20,14.04
1013,Ruth Holmes,2059,Melissa Rodriguez,Cardiology,West,HeartSafe,139,110366,2025-07-14,104610,105.5,27886,29,3.96
1015,Jordan Adams,2000,Erin Young,Dermatology,East,SkinGlow,67,35175,2026-02-13,144560,24.33,37539,61,0.94
1013,Michelle Francis,2033,Russell Barnes,Dermatology,East,SkinGlow,359,246992,2026-04-21,90376,273.29,11963,12,20.65
1010,Megan Terry,2018,Elijah Thompson II,Orthopedics,North,PainOff,326,352080,2026-05-05,186896,188.38,21439,36,16.42
1012,Michelle Francis,2047,Roy Newman,Orthopedics,South,PainOff,190,75050,2026-03-18,133767,56.11,22410,36,3.35
1015,Robert Pace,2045,Tyler Martinez,Orthopedics,East,PainOff,443,367247,2026-02-17,188292,195.04,34465,16,10.66
1013,Allison Wood,2049,Seth Evans,Dermatology,South,SkinGlow,24,11232,2025-11-07,80192,14.01,25764,7,0.44
1015,Robert Pace,2004,Tina Lara,Neurology,West,NeuroPlus,279,253053,2026-04-08,113897,222.18,31905,53,7.93
1007,Megan Terry,2050,Michael Daniels,Dermatology,North,SkinGlow,376,142504,2025-12-30,171531,83.08,13570,64,10.5
1001,Diane Cruz,2014,Allison Zimmerman,Orthopedics,North,PainOff,249,187995,2025-12-23,83847,224.21,13508,74,13.92
1011,Jordan Adams,2041,Margaret Johnson,Dermatology,East,SkinGlow,441,465696,2026-01-09,105109,443.06,6702,22,69.49
1007,Justin Hays,2009,Valerie White,Cardiology,East,HeartSafe,109,102787,2025-08-22,161102,63.8,39713,67,2.59
1012,Joanna Smith,2023,Sara Salazar,Cardiology,East,HeartSafe,149,66305,2025-12-22,191154,34.69,20405,36,3.25
1007,William Levy,2013,Christopher Palmer,Orthopedics,North,PainOff,249,104580,2026-01-19,119502,87.51,15451,88,6.77
1006,William Levy,2055,Gerald Richardson,Orthopedics,East,PainOff,202,87668,2026-03-03,94077,93.19,25108,70,3.49
1007,Daniel Thompson,2006,Elizabeth Smith,Cardiology,West,HeartSafe,317,155647,2026-04-27,126029,123.5,27707,5,5.62
1008,Robert Pace,2028,Paula Martinez,Cardiology,North,HeartSafe,390,273000,2025-09-12,111631,244.56,15355,62,17.78
1007,Jessica Vaughn,2045,Tyler Martinez,Orthopedics,North,PainOff,67,78457,2025-08-19,109733,71.5,7589,16,10.34
1009,Ruth Holmes,2053,Jason Meyers,Neurology,South,NeuroPlus,119,160055,2025-11-06,132692,120.62,26928,11,5.94
1012,William Levy,2021,Bryce Lee,Cardiology,South,HeartSafe,365,283970,2025-11-08,76732,370.08,31394,5,9.05
1008,Jessica Vaughn,2027,Andrew Huffman,Orthopedics,North,PainOff,400,406800,2026-03-30,107501,378.42,23909,63,17.01
1006,Joseph Schroeder,2057,Jacob Juarez,Neurology,East,NeuroPlus,448,106624,2025-06-09,54664,195.05,12806,44,8.33
1012,Ruth Holmes,2035,Eric Perez,Cardiology,South,HeartSafe,318,154230,2025-06-17,188919,81.64,8597,60,17.94
1015,Michael Williams,2026,Andrew Matthews,Neurology,North,NeuroPlus,327,356757,2025-10-09,96843,368.39,33634,86,10.61
1001,Joseph Schroeder,2051,Katherine Gregory,Dermatology,West,SkinGlow,493,201144,2025-12-06,179775,111.89,31576,93,6.37
1013,Allison Wood,2051,Katherine Gregory,Dermatology,South,SkinGlow,482,332098,2025-11-07,162318,204.6,5985,57,55.49
1011,Jessica Vaughn,2050,Michael Daniels,Dermatology,East,SkinGlow,65,46410,2026-02-09,124525,37.27,15633,92,2.97
1009,Diane Cruz,2041,Margaret Johnson,Dermatology,North,SkinGlow,46,36110,2026-01-29,65831,54.85,21382,90,1.69
1014,Justin Hays,2043,Barry Daniel,Dermatology,South,SkinGlow,182,80262,2026-02-14,100498,79.86,16764,8,4.79
1005,Megan Terry,2041,Margaret Johnson,Dermatology,East,SkinGlow,458,459832,2025-06-21,186405,246.68,22249,71,20.67
1001,Diane Cruz,2010,Allison Jones,Neurology,East,NeuroPlus,441,334719,2025-10-16,197777,169.24,39400,48,8.5
1012,Joanna Smith,2010,Allison Jones,Neurology,South,NeuroPlus,24,14112,2025-06-11,142382,9.91,17994,71,0.78
1015,Ruth Holmes,2001,Gina Hernandez,Orthopedics,East,PainOff,143,121979,2026-01-29,176747,69.01,19501,62,6.26
1007,Jordan Adams,2046,Michael Robertson,Cardiology,West,HeartSafe,212,205004,2025-07-12,155757,131.62,8682,37,23.61
1003,Jessica Vaughn,2044,Nathan Buckley,Neurology,East,NeuroPlus,328,147928,2026-02-20,169883,87.08,39040,23,3.79
1001,Diane Cruz,2019,Heather Taylor,Dermatology,North,SkinGlow,72,69696,2025-12-01,126564,55.07,14975,32,4.65
1000,Michael Williams,2038,Becky Garza,Cardiology,East,HeartSafe,256,241152,2025-07-02,127456,189.2,13472,8,17.9
1013,Michelle Francis,2055,Gerald Richardson,Orthopedics,North,PainOff,305,349225,2025-08-18,70955,492.18,15123,46,23.09
1008,Joanna Smith,2024,Tracy Williams,Dermatology,West,SkinGlow,188,95880,2026-01-13,158206,60.6,16140,5,5.94
1002,Daniel Thompson,2012,Brandon Rodriguez,Orthopedics,West,PainOff,42,45822,2025-12-18,71846,63.78,32330,83,1.42
1009,Diane Cruz,2019,Heather Taylor,Dermatology,North,SkinGlow,33,34782,2026-02-20,93932,37.03,33913,94,1.03
1011,Jordan Adams,2034,Anna Thomas,Orthopedics,West,PainOff,121,144232,2026-03-08,141549,101.9,37429,18,3.85
1000,Daniel Thompson,2046,Michael Robertson,Cardiology,West,HeartSafe,405,263655,2025-11-29,102367,257.56,26213,69,10.06
1004,Michelle Francis,2018,Elijah Thompson II,Orthopedics,East,PainOff,340,279480,2025-12-09,103630,269.69,16264,70,17.18
1009,Allison Wood,2015,Rachel Gibbs,Dermatology,North,SkinGlow,166,115868,2025-11-26,97274,119.12,14946,31,7.75
1004,Robert Pace,2011,Miranda Salinas,Cardiology,West,HeartSafe,176,79376,2026-02-24,132151,60.06,15729,36,5.05
1011,William Levy,2000,Erin Young,Dermatology,South,SkinGlow,383,90005,2025-12-10,134490,66.92,6265,78,14.37
1002,Justin Hays,2012,Brandon Rodriguez,Orthopedics,South,PainOff,369,259776,2025-10-12,197668,131.42,38753,58,6.7
1010,Robert Pace,2058,Bryan Brady,Cardiology,North,HeartSafe,462,230538,2025-07-09,94298,244.48,14119,74,16.33
1005,Joanna Smith,2048,Cynthia Hodges,Cardiology,West,HeartSafe,324,96876,2026-03-06,199706,48.51,10731,49,9.03
1005,Robert Pace,2046,Michael Robertson,Cardiology,South,HeartSafe,108,48060,2026-03-30,175229,27.43,18620,22,2.58
1010,Joseph Schroeder,2018,Elijah Thompson II,Orthopedics,East,PainOff,363,501666,2025-10-29,198342,252.93,15864,34,31.62
1010,Justin Hays,2004,Tina Lara,Neurology,West,NeuroPlus,440,451440,2026-02-18,177219,254.74,35305,78,12.79
1015,Robert Pace,2055,Gerald Richardson,Orthopedics,East,PainOff,256,76544,2026-04-10,113810,67.26,27088,13,2.83
1011,Krystal Reese,2047,Roy Newman,Orthopedics,South,PainOff,106,70066,2025-10-18,118008,59.37,29503,82,2.37
1007,Michelle Francis,2047,Roy Newman,Orthopedics,South,PainOff,89,71467,2026-05-06,199009,35.91,20031,74,3.57
1010,Jessica Vaughn,2041,Margaret Johnson,Dermatology,South,SkinGlow,74,67784,2026-04-01,66617,101.75,27801,55,2.44
1015,William Levy,2017,Justin Hill,Cardiology,East,HeartSafe,308,356972,2025-08-28,176413,202.35,23374,6,15.27
1015,Michael Williams,2030,Kathleen Harris,Neurology,East,NeuroPlus,170,199580,2025-08-07,188395,105.94,10663,70,18.72
1000,Justin Hays,2042,Veronica Ward,Cardiology,West,HeartSafe,330,309210,2025-06-25,179781,171.99,7571,12,40.84
1005,Robert Pace,2016,Isaac Mann,Cardiology,North,HeartSafe,269,310695,2026-04-20,117243,265.0,21601,71,14.38
1009,William Levy,2039,Angela Thomas,Neurology,East,NeuroPlus,50,45500,2026-03-28,134599,33.8,31257,32,1.46
1013,William Levy,2054,Valerie Gaines,Orthopedics,North,PainOff,235,278240,2025-07-27,129807,214.35,28631,57,9.72
1001,Ruth Holmes,2032,Samantha Garcia,Cardiology,North,HeartSafe,482,499352,2026-04-29,193254,258.39,23732,98,21.04
1003,Joseph Schroeder,2021,Bryce Lee,Cardiology,West,HeartSafe,473,191565,2026-05-20,189496,101.09,27080,37,7.07
1001,Joseph Schroeder,2015,Rachel Gibbs,Dermatology,East,SkinGlow,394,571694,2026-01-07,185759,307.76,22296,79,25.64
1009,Megan Terry,2050,Michael Daniels,Dermatology,South,SkinGlow,211,255943,2025-12-10,118506,215.97,30141,44,8.49
1014,Ruth Holmes,2014,Allison Zimmerman,Orthopedics,West,PainOff,146,160308,2025-08-07,183687,87.27,23264,78,6.89
1013,Krystal Reese,2055,Gerald Richardson,Orthopedics,South,PainOff,313,82945,2026-04-18,100954,82.16,36229,50,2.29
1010,Joseph Schroeder,2034,Anna Thomas,Orthopedics,West,PainOff,386,126608,2026-05-07,142133,89.08,7849,89,16.13
1013,Jessica Vaughn,2056,Michael Smith,Dermatology,North,SkinGlow,477,429300,2026-03-12,199103,215.62,30917,66,13.89
1010,Justin Hays,2036,Kristina Thompson,Dermatology,North,SkinGlow,254,122174,2025-07-08,163368,74.78,36495,90,3.35
1006,Ruth Holmes,2014,Allison Zimmerman,Orthopedics,South,PainOff,339,353577,2025-08-13,199237,177.47,19635,94,18.01
1001,Michael Williams,2021,Bryce Lee,Cardiology,East,HeartSafe,394,330566,2025-09-23,195819,168.81,26996,71,12.24
1006,Michelle Francis,2046,Michael Robertson,Cardiology,West,HeartSafe,419,324306,2026-05-25,101710,318.85,34729,57,9.34
1015,Michael Williams,2009,Valerie White,Cardiology,South,HeartSafe,139,92435,2025-09-16,141797,65.19,18957,82,4.88
1011,Joanna Smith,2035,Eric Perez,Cardiology,North,HeartSafe,346,207254,2026-03-10,184725,112.2,32814,72,6.32
